date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2018-02-08,90.23,100.93,99.7,93.29,556622,90.83,96.88,98.7,90.18,549394,-6.5,-7.0016,"Feb 8, 18",1.451555
2018-02-09,93.95,93.3,92.47,89.55,597830,92.41,91.8,93.04,85.75,612167,1.8,2.0186,"Feb 9, 18",1.49277
2018-02-12,99.5,94.38,100.86,93,748936,99.2,94.45,101.33,96,773732,5.85,6.388,"Feb 12, 18",1.695314
2018-02-13,99,96.8,102.33,98.8,755250,100,96.3,102.1,96.21,742095,0.3,0.3124,"Feb 13, 18",1.677008
2018-02-14,107.27,99,107.88,98.12,1185725,106.36,101,105.12,99.87,1224829,6.15,6.6125,"Feb 14, 18",1.882098
2018-02-15,107.74,107.33,107.4,104.75,482652,107.68,104.46,106.2,104.92,497369,-0.5,-0.4855,"Feb 15, 18",1.809629
2018-02-16,106.68,105.4,107.8,103.09,754607,109.15,102.1,107.1,103.7,742381,3.2,3.13,"Feb 16, 18",1.94117
2018-02-20,111.5,106,116.32,107.6,885859,110.4,105,113.94,105,868478,3.29,3.0364,"Feb 20, 18",1.962303
2018-02-21,112.5,109.47,114.06,112.9,688190,113.4,111.81,115.21,110.6,698192,1.2,1.1112,"Feb 21, 18",2.01165
2018-02-22,113.5,115.24,116.58,111,644953,115.8,115.14,118,110,645681,0.6,0.561,"Feb 22, 18",2.025196
2018-02-23,114.33,112.2,114.4,113.35,409347,116.06,115.2,114.6,112.9,402366,0.56,0.5182,"Feb 23, 18",2.104687
2018-02-26,114.98,113.25,118.78,114.7,344188,117.05,116.4,115.14,113.1,337452,0.7,0.6411,"Feb 26, 18",2.069749
2018-02-27,116.47,115.1,116.4,116,595967,117.34,114.7,115.4,113,601523,0.1,0.0935,"Feb 27, 18",2.09558
2018-02-28,114.95,116.1,117,111.6,424107,112.03,116.4,117.4,112.24,433358,-1,-0.894,"Feb 28, 18",2.047931
2018-03-01,112.87,114.14,115.35,109,723937,114.06,112.72,116.64,112.5,755637,1.2,0.9961,"Mar 1, 18",2.044655
2018-03-02,120.59,114.3,118.43,115,492400,121.52,112.8,118.21,114,475778,4.8,4.213,"Mar 2, 18",2.17272
2018-03-05,121.5,119.8,120.1,115.2,592301,121.9,120.2,119.5,116.1,600007,-0.05,-0.0449,"Mar 5, 18",2.233524
2018-03-06,122.14,117,124.1,117.03,429239,119.85,117,124.3,122.07,436544,1.61,1.356,"Mar 6, 18",2.304668
2018-03-07,123,123,126.2,121.7,508265,122,120.1,125,118,518664,1.7,1.4045,"Mar 7, 18",2.291651
2018-03-08,119.44,122.2,123.89,122,974842,120.33,120.4,122.28,120,969929,-0.75,-0.626,"Mar 8, 18",2.240592
2018-03-09,123.5,125.3,127.05,124.36,595817,123.5,126.3,126.21,121.99,588920,1.31,1.0627,"Mar 9, 18",2.29288
2018-03-12,118.1,121.8,120.48,117.15,670639,117,122.7,121.01,119.86,652714,-4.3,-3.5945,"Mar 12, 18",2.210995
2018-03-13,118.83,117,119.34,116.01,574641,120.82,117,119.61,113.89,576569,-0.56,-0.4931,"Mar 13, 18",2.237314
2018-03-14,120,116.6,124.5,118.51,522371,119.6,121.6,123.6,116.68,519255,2.5,2.194,"Mar 14, 18",2.273581
2018-03-15,116.76,122.9,122.8,117.1,579502,118.48,119,122.7,115.6,591229,-1.77,-1.5503,"Mar 15, 18",2.227828
2018-03-16,120.7,117.5,118.7,119.9,484870,123,122,118.1,117.31,492817,0.86,0.7622,"Mar 16, 18",2.25952
2018-03-19,117.85,117.1,121.6,120.63,630066,118.55,119.8,122.6,119.3,602200,0.15,0.1335,"Mar 19, 18",2.196296
2018-03-20,122.7,119.78,123.59,121.46,426850,119.1,119.91,119.28,119.32,418666,0.99,0.8247,"Mar 20, 18",2.266255
2018-03-21,122.3,121.4,127.66,123.95,1062674,120.9,123.4,125.29,122.9,1073566,1.7,1.4812,"Mar 21, 18",2.318323
2018-03-22,117.63,119.15,121.5,120.85,456159,122.98,122.68,124.3,118.75,452821,-2.74,-2.3116,"Mar 22, 18",2.268625
2018-03-23,112,120.23,122.62,113.91,784100,116.2,117.77,120.44,116.07,810889,-6.04,-5.2125,"Mar 23, 18",2.093101
2018-03-26,116.25,120.16,116.9,117.28,483414,118.6,120.32,118.2,117.28,488406,3.92,3.5526,"Mar 26, 18",2.145554
2018-03-27,113.1,120,123.1,110.55,1060118,110.24,117,118.8,111.59,1053599,-6,-5.2967,"Mar 27, 18",2.00175
2018-03-28,109.18,114.26,114.59,107,1099406,108.04,113.48,114.26,107,1075777,-2,-1.8881,"Mar 28, 18",1.940028
2018-03-29,109.1,113,113.5,110.1,699290,111.5,112,112.09,108.88,685841,0.87,0.8168,"Mar 29, 18",1.987884
2018-04-02,110.6,108.11,113.34,110.94,506941,110.5,110.5,115.41,108.02,510355,-0.8,-0.7729,"Apr 2, 18",1.98533
2018-04-03,111.3,113,115.5,112.53,575276,113.8,112,111,112.52,572206,1.6,1.5214,"Apr 3, 18",1.967207
2018-04-04,114,109.14,116.43,108.75,348194,113.9,110.38,114.51,109.72,354033,1.8,1.72,"Apr 4, 18",2.043576
2018-04-05,112.37,114.1,115.6,113.47,419355,114.61,115.81,116.4,111.11,417148,0.47,0.423,"Apr 5, 18",2.020364
2018-04-06,109.82,111,112.9,109.9,234785,113.93,113,113.1,113.7,238520,-2.9,-2.6226,"Apr 6, 18",1.953901
2018-04-09,109.6,109.7,114,113.14,468318,113.6,113.1,115,111.88,467145,0.25,0.2408,"Apr 9, 18",2.036271
2018-04-10,115.8,111.77,116.2,109.29,241357,112.6,113.68,114.6,113.49,245720,3,2.8112,"Apr 10, 18",2.123837
2018-04-11,113.1,116,118.04,112.5,411068,112.1,111.54,120.03,111.1,413123,0,0,"Apr 11, 18",2.050883
2018-04-12,113.64,117.5,119.94,113.61,458010,113.9,118,114.87,115.6,453065,0.36,0.3172,"Apr 12, 18",2.08066
2018-04-13,115.3,117,116.1,110.42,311759,111.34,117.01,116.93,113.08,310564,-1,-0.9354,"Apr 13, 18",2.096958
2018-04-16,112.4,113.01,113.3,114,348185,111.9,116.82,113.4,112,343903,0.46,0.4085,"Apr 16, 18",2.033846
2018-04-17,118,118.1,119.78,115.88,332983,117.9,115.3,121.43,117.24,328034,4.3,3.6972,"Apr 17, 18",2.224694
2018-04-18,120.84,117.91,120.8,114.6,500424,121.82,122.46,121.1,119.4,501308,1.4,1.2228,"Apr 18, 18",2.263564
2018-04-19,117.5,116.8,121.14,117.4,414322,119.1,121.2,121.15,115.7,414303,-1.38,-1.1971,"Apr 19, 18",2.212058
2018-04-20,115.1,117.1,119,112.3,556199,117.2,118.5,120.6,117.5,564391,-2.2,-1.894,"Apr 20, 18",2.134611
2018-04-23,110.92,117.62,113.64,112.5,935810,112.24,117.34,116.11,108,955139,-3.9,-3.3924,"Apr 23, 18",1.980949
2018-04-24,107.51,115.5,113.5,108.95,780559,107.41,113.5,115.6,107.74,791748,-3.9,-3.4663,"Apr 24, 18",1.88744
2018-04-25,107.6,107.42,110.43,105.98,1599448,110.3,110.59,109.51,103.84,1586171,-0.76,-0.7087,"Apr 25, 18",1.90278
2018-04-26,113.12,111.6,109.8,108.9,701918,114.35,111.8,113.5,109.4,711077,4.34,4.0716,"Apr 26, 18",2.065667
2018-04-27,110.45,113,112,107.14,711710,109.54,113,112,108.13,721632,-1.7,-1.4785,"Apr 27, 18",1.960405
2018-04-30,109.9,110.2,113.6,106.6,453202,109.8,111.7,114.3,109.97,463410,-2.01,-1.8599,"Apr 30, 18",1.930695
2018-05-01,109.3,109.58,109.4,104.3,672358,110.4,106.57,107.6,109.1,662934,-0.6,-0.5668,"May 1, 18",1.93251
2018-05-02,109.2,109.8,109.28,108.06,556421,110.3,109.6,110.76,109.99,548929,1.5,1.4432,"May 2, 18",1.910576
2018-05-03,111.1,110.29,108.9,107.07,346475,108.6,107.47,109.9,110.47,349357,1.1,1.03,"May 3, 18",1.99328
2018-05-04,112.2,111.6,111.49,108.66,445010,113.92,109.9,115.74,108.95,432192,2.16,1.9947,"May 4, 18",2.04813
2018-05-07,112.9,112.6,115.27,111.66,380904,115.6,115.1,118.63,115.85,387239,1.26,1.1502,"May 7, 18",2.098192
2018-05-08,116.7,112.9,113.62,115.8,549507,118.2,114.7,115.5,115.26,552432,1.5,1.2701,"May 8, 18",2.114489
2018-05-09,116.7,118.34,116.5,113.17,536405,118,116.29,120.7,113.71,538695,2.5,2.2819,"May 9, 18",2.157746
2018-05-10,118.9,117.94,119.24,116.8,1107231,118,120,124.24,117.93,1067290,2.52,2.1456,"May 10, 18",2.280578
2018-05-11,117.84,123,123.78,113.3,1641284,120.09,125.77,124.85,113.07,1621765,-3,-2.649,"May 11, 18",2.137732
2018-05-14,113,119.9,120.5,112.2,767595,112,119.2,120,111.2,761642,-4.78,-4.1404,"May 14, 18",1.986154
2018-05-15,115.2,112.3,113.1,110.38,770785,114.2,114.1,115.3,110.91,756579,0.6,0.5534,"May 15, 18",2.030336
2018-05-16,110.3,111.03,113,109.76,465864,110,115.56,115,109.85,474177,-0.7,-0.6365,"May 16, 18",2.047162
2018-05-17,111.65,111.3,113.57,110.4,296765,110.37,111.6,115.56,109.1,303151,0.47,0.4146,"May 17, 18",2.088417
2018-05-18,115.33,115.1,118.95,114,408674,118.26,111.6,118.94,111,422231,3.3,2.9441,"May 18, 18",2.15983
2018-05-21,117.31,115,118.1,114.3,432102,119.12,116.9,117.8,116.6,444517,0.4,0.3589,"May 21, 18",2.145162
2018-05-22,116.29,119,116.66,116.3,559652,119.52,117.13,118.27,115.4,559348,0.1,0.0893,"May 22, 18",2.152949
2018-05-23,118.5,114,118.9,117.66,277728,117.5,115.4,119.4,116.85,272607,1.63,1.3881,"May 23, 18",2.22966
2018-05-24,116.86,119,119.5,115.52,328636,118.02,121,122.5,116.59,330623,0.77,0.677,"May 24, 18",2.185808
2018-05-25,118.8,121.2,120.9,118.8,368027,122.7,117.6,122.1,119.2,381989,1.09,0.933,"May 25, 18",2.254995
2018-05-29,123,119.65,121.93,118.4,417910,123,116.8,120.63,116.66,415348,1.6,1.3847,"May 29, 18",2.270184
2018-05-30,125.94,126,125.97,124.6,456827,122.46,126,122.99,121.9,456782,1.31,1.0959,"May 30, 18",2.287415
2018-05-31,121.5,124.23,123.12,121.8,333046,122,123.46,126.82,125.4,345736,0.99,0.82,"May 31, 18",2.372028
2018-06-01,128.3,122.62,126.93,125.3,645654,130.9,125.28,129.08,124.4,654735,4.6,3.7199,"Jun 1, 18",2.48532
2018-06-04,130.01,128.93,132.71,129.66,629717,131.09,131.03,136.2,129.73,619441,4.35,3.3741,"Jun 4, 18",2.59557
2018-06-05,135,133.24,134.33,134.92,890675,134,131.53,135.55,134.5,904705,2.16,1.677,"Jun 5, 18",2.673171
2018-06-06,137.3,133.5,137.46,133.8,409880,136.1,133.8,136.04,133.1,423391,0.9,0.7083,"Jun 6, 18",2.712999
2018-06-07,132.6,135.41,135.83,125.7,738144,127.3,138.59,135.46,128.5,726159,-6.3,-4.6756,"Jun 7, 18",2.507994
2018-06-08,133,127.9,132.7,130.2,399705,130,131.2,133.5,129.1,395160,1.3,1.063,"Jun 8, 18",2.52193
2018-06-11,132.42,131.83,133.1,132.94,919080,131.28,131.9,135.3,130,920307,1.68,1.3295,"Jun 11, 18",2.63403
2018-06-12,133.9,133,138.6,136,449525,136.3,134,132.4,136,437766,1.57,1.2299,"Jun 12, 18",2.67336
2018-06-13,132.9,136.7,136.93,138.3,481464,133.05,133.4,136.48,137.1,474922,1.47,1.123,"Jun 13, 18",2.650016
2018-06-14,140.85,138.71,142.3,136.3,520268,141.1,133.85,141.8,133.2,519822,2,1.5218,"Jun 14, 18",2.730849
2018-06-15,137.4,137.15,142.02,132.76,625680,139,136.71,141.33,133.72,648957,2.27,1.677,"Jun 15, 18",2.772356
2018-06-18,145.37,142.44,146.82,135.7,778815,140.86,137.7,145.73,142.3,782828,3.47,2.5393,"Jun 18, 18",2.938398
2018-06-19,142.6,142,143.2,135.8,544937,143.6,145,146.4,135.8,553947,-1.49,-1.0363,"Jun 19, 18",2.84179
2018-06-20,143.2,145.08,144,143.2,472037,148.7,140.52,146,140.17,478783,3.2,2.3645,"Jun 20, 18",2.859134
2018-06-21,142.4,145.07,148,138,516470,140.4,144.12,145,142,519317,-2.5,-1.704,"Jun 21, 18",2.85128
2018-06-22,137.15,144.71,144.1,138.24,1026514,137.41,144.57,142.9,136.71,1006676,-4.09,-2.9674,"Jun 22, 18",2.715208
2018-06-25,127.23,133.9,138,127.7,1163890,132.2,137.5,137.4,130.75,1123440,-9.8,-7.2598,"Jun 25, 18",2.496165
2018-06-26,130.03,131.1,132.3,126.5,754425,130.24,127.9,132.67,131.6,773613,2.7,2.096,"Jun 26, 18",2.555802
2018-06-27,124.06,132.4,132.96,127.5,648617,126.24,131,131.41,124,651015,-6.4,-4.878,"Jun 27, 18",2.395604
2018-06-28,130.37,123.2,131.5,126,560566,132.4,127.2,127.5,125.8,564660,4.2,3.391,"Jun 28, 18",2.434075
2018-06-29,125.8,129.41,133.2,129.8,309560,127.2,131.66,131.8,128.5,314422,-1.1,-0.8497,"Jun 29, 18",2.421174
2018-07-02,131.7,129.33,134,124.39,366868,128.6,126.12,131.1,125.93,355101,2.8,2.1953,"Jul 2, 18",2.486283
2018-07-03,133.1,130.29,130,127.4,182113,132.1,133.32,133,129.1,183792,-0.9,-0.7342,"Jul 3, 18",2.492582
2018-07-05,133.12,133.3,135.78,128.78,392546,130.94,127.8,133.35,127.79,388866,1.62,1.2711,"Jul 5, 18",2.53244
2018-07-06,136,133.6,135.8,129.7,525559,132,135.2,131.9,134.6,544860,1.29,0.9915,"Jul 6, 18",2.606547
2018-07-09,135.5,134.7,135.04,132.67,384711,135.4,137.2,138.59,130.96,380312,1.1,0.8641,"Jul 9, 18",2.592508
2018-07-10,133.5,135.24,136.85,130.6,240586,130.3,135.97,136.45,134.8,236930,-1.9,-1.383,"Jul 10, 18",2.51964
2018-07-11,133.4,128.1,133.6,130.37,517972,130.1,132.9,135.7,127.28,530892,-1.7,-1.2501,"Jul 11, 18",2.50969
2018-07-12,135.4,134,139.2,135,407668,133.07,132,136.7,135,412154,4.79,3.7339,"Jul 12, 18",2.599635
2018-07-13,136.12,132.56,135.6,134.3,231623,137.08,137.24,139.04,132.8,231458,-0.4,-0.3061,"Jul 13, 18",2.60473
2018-07-16,136.76,136.1,135.5,135.61,324241,138.38,137.4,138.4,135.08,330408,0.4,0.3078,"Jul 16, 18",2.696692
2018-07-17,133.8,135,138.76,134.2,332228,138,135.5,139.08,135.72,340652,1.41,1.07,"Jul 17, 18",2.633734
2018-07-18,134.1,135.66,138,131.92,438048,137.6,134.61,140.5,133.16,439268,0.4,0.3048,"Jul 18, 18",2.72626
2018-07-19,134.5,134.13,139.9,133.8,258357,134.52,140.27,141.5,137.4,249036,-1.26,-0.9386,"Jul 19, 18",2.7061
2018-07-20,134.87,135.8,135.9,134.12,319227,138.31,133.6,135.4,138.71,312799,0.5,0.3842,"Jul 20, 18",2.735378
2018-07-23,138.59,136,140.7,133.2,419309,134.14,134.8,136.4,137.2,411941,0.6,0.4683,"Jul 23, 18",2.758088
2018-07-24,134.7,137.59,141.03,136.4,502365,134.7,141.93,136.24,135.1,501933,-1.69,-1.2434,"Jul 24, 18",2.626365
2018-07-25,135.6,138.7,136.6,135.8,350158,140.3,138.3,141.8,138.7,348255,3,2.2784,"Jul 25, 18",2.7028
2018-07-26,138.9,133.7,140.76,137.35,433161,135.4,138.4,142.23,132.97,435401,-1,-0.7545,"Jul 26, 18",2.704315
2018-07-27,133.58,137.4,139.7,128.88,525743,131.4,135.7,139.94,130.75,521544,-6.5,-4.8617,"Jul 27, 18",2.515457
2018-07-30,124.94,134.2,131.12,127,774054,130.09,131.4,130.23,126,792048,-3.9,-3.0448,"Jul 30, 18",2.391636
2018-07-31,126.8,129,131.38,123.03,598602,127.3,128.6,132.51,124.17,598158,0.05,0.0414,"Jul 31, 18",2.40465
2018-08-01,134.7,127.9,136.4,128.7,921204,133.8,129.4,132.9,129.6,916497,4.5,3.6364,"Aug 1, 18",2.560558
2018-08-02,125.8,125.1,129.85,122,1445388,124.6,122.3,126.77,119,1446362,-6,-4.5354,"Aug 2, 18",2.42241
2018-08-03,126.4,124.68,127.6,123.29,483013,121,125.47,129.8,124.32,482257,-2.1,-1.7828,"Aug 3, 18",2.332758
2018-08-06,126.59,120.66,127.4,120,576686,127.05,120.57,132.6,121,579761,4.87,3.9913,"Aug 6, 18",2.441905
2018-08-07,128.8,127.5,131.5,127.25,304213,134,129.5,128.9,126.34,316361,2.56,2.038,"Aug 7, 18",2.477084
2018-08-08,132.3,130.7,136.1,127.01,455520,128.9,133.8,135.5,129.65,446258,0.4,0.3225,"Aug 8, 18",2.516586
2018-08-09,132.94,133.5,131.07,129.86,578911,132.97,129.8,135.05,133.6,574259,0.95,0.7753,"Aug 9, 18",2.55675
2018-08-10,136.63,132,132.71,132.1,419015,136.89,131.1,137.61,130.9,427125,1.5,1.126,"Aug 10, 18",2.630125
2018-08-13,135.92,134.9,138.87,133.8,481784,133.39,130.6,139.19,134.2,471010,0.3,0.2325,"Aug 13, 18",2.642841
2018-08-14,133.5,133.1,134.4,127.9,351960,136,133.1,134.6,130.1,359823,-0.16,-0.1158,"Aug 14, 18",2.5549
2018-08-15,131.03,134.4,135.8,124.1,549125,130.92,133.5,135.6,125.5,525915,-5.05,-3.8499,"Aug 15, 18",2.459908
2018-08-16,127,130.3,128.59,130,505167,131,130.1,131.27,128.9,493055,-0.88,-0.689,"Aug 16, 18",2.45951
2018-08-17,126.5,125.48,130.68,124.19,505811,128.7,125.45,128.84,124.89,504082,0.7,0.56,"Aug 17, 18",2.45928
2018-08-20,127.5,128.35,130.69,129.02,364338,129.6,132.07,128.77,125.59,362886,0.8,0.6572,"Aug 20, 18",2.507635
2018-08-21,137.5,132,138.82,129,681689,135.98,127,134.34,132,655079,5.36,4.2855,"Aug 21, 18",2.656542
2018-08-22,137.46,133.7,138.05,133.2,360151,136.84,137.3,137.04,136,363266,2.8,2.1305,"Aug 22, 18",2.742275
2018-08-23,140.9,139,139.49,138.87,530891,138.7,138,139.53,137.62,543882,2.49,1.8222,"Aug 23, 18",2.7607
2018-08-24,146.53,144.4,148.49,141,319998,146.02,143.8,144.45,141,317738,3.4,2.4652,"Aug 24, 18",2.875193
2018-08-27,143.09,146.34,143,146.51,408634,146.24,145.58,144,144.12,411487,2.5,1.78,"Aug 27, 18",2.902974
2018-08-28,149.12,146.9,144,145.5,344752,146.02,149.2,150,143.3,339771,0.2,0.1417,"Aug 28, 18",3.003981
2018-08-29,147.9,147.69,146.36,146.7,327307,144.8,148.06,151.34,145.1,331774,-0.05,-0.036,"Aug 29, 18",2.8897
2018-08-30,145,145,148.89,141.18,398785,144.1,144,146.56,143.09,395544,-0.1,-0.07,"Aug 30, 18",2.890564
2018-08-31,144.4,145.4,148.79,141.47,304501,146.5,144.09,147.14,143.55,306129,0.9,0.6504,"Aug 31, 18",2.9618
2018-09-04,147.8,144.19,152.1,146.89,327627,149.5,143.67,149,145.11,314208,2,1.3228,"Sep 4, 18",2.98606
2018-09-05,141.4,150.79,145.88,143.29,503515,142.6,147,150.52,141.48,510256,-6.3,-4.3939,"Sep 5, 18",2.842507
2018-09-06,150.95,143.27,152.8,141.47,681048,149.28,144.32,147.8,143.77,679439,8.05,5.8411,"Sep 6, 18",3.059337
2018-09-07,152.7,150.34,155.55,148.91,477938,152.6,148.63,158.38,149.72,496055,4.88,3.2583,"Sep 7, 18",3.213846
2018-09-10,154.65,153.1,157.65,156.5,459532,156.77,154.2,163.1,151.9,460845,2.65,1.7515,"Sep 10, 18",3.274773
2018-09-11,165.76,161,166.72,154.05,562277,159.61,155,166.73,156.76,561462,4.8,3.1943,"Sep 11, 18",3.404224
2018-09-12,163.3,163.5,166.7,156.2,484683,159.78,163.6,165.27,156,474908,0,0,"Sep 12, 18",3.480955
2018-09-13,159.8,167.58,168.1,161.7,459655,163.5,160.22,164.6,160.8,461313,0.45,0.2866,"Sep 13, 18",3.384061
2018-09-14,160.64,164,162.2,164.4,401646,162.19,166,162.6,160.6,399304,0.77,0.4709,"Sep 14, 18",3.458657
2018-09-17,156,166,163,158.49,474167,153.4,168,167,156.19,472597,-7.17,-4.598,"Sep 17, 18",3.17986
2018-09-18,156.8,157.84,161.43,158.1,415848,157.4,154.47,161.59,158.38,420366,-0.6,-0.3947,"Sep 18, 18",3.193492
2018-09-19,152.3,156.6,155.51,146.5,535867,150.28,155.9,155.17,147.2,533842,-4.1,-2.758,"Sep 19, 18",3.083048
2018-09-20,152.77,154.19,152.87,151,370547,149.65,153.53,151.2,151,373071,0.1,0.0693,"Sep 20, 18",3.051285
2018-09-21,151.67,153.01,150.18,150.9,676623,148.71,150.95,150.88,150.5,668528,-3.4,-2.31,"Sep 21, 18",2.975726
2018-09-24,151.4,149.7,154.7,143.4,540535,150.4,150.3,152.4,143,526704,3.93,2.62,"Sep 24, 18",3.142651
2018-09-25,158.9,151.1,157.1,149.8,397073,152.1,155.6,159.9,149.5,400179,3,2.0732,"Sep 25, 18",3.230133
2018-09-26,153.6,154.4,157.92,155.5,376146,153.7,156.9,156.09,154.2,366193,-0.9,-0.5948,"Sep 26, 18",3.190967
2018-09-27,150.6,155.1,161.4,157,268176,155.02,157.1,159.1,154.6,262779,-1.31,-0.8649,"Sep 27, 18",3.159377
2018-09-28,156.57,156.8,154.94,149.8,265093,152.2,150,153.17,154.7,271618,1,0.6991,"Sep 28, 18",3.094734
2018-10-01,149.86,153.2,159.86,148.94,342099,149.92,153.35,154.17,150.12,348814,-1.71,-1.114,"Oct 1, 18",3.127478
2018-10-02,152.33,151.85,156.87,145.14,543204,150.53,152.67,153.72,151.82,542590,-3.42,-2.3811,"Oct 2, 18",3.044699
2018-10-03,153.88,148.46,151.45,148.9,516038,151.32,150.65,152.37,148.6,509972,4.34,2.9044,"Oct 3, 18",3.08445
2018-10-04,149.09,150.8,152.73,147.03,399466,146.18,157,156.29,147.08,404381,-4.5,-2.8716,"Oct 4, 18",2.963099
2018-10-05,149.97,146.77,152.07,145.7,478304,146.12,146.51,150.24,142.1,471424,0.08,0.0567,"Oct 5, 18",3.092903
2018-10-08,142.56,150.11,151.4,143.12,457440,139.29,146.86,145.85,136.95,452785,-6.73,-4.6449,"Oct 8, 18",2.86764
2018-10-09,141.59,139.89,146.62,135.32,624639,141.97,139.93,146.98,141.04,639608,-3.68,-2.5911,"Oct 9, 18",2.714702
2018-10-10,130.62,138,137.9,131.47,982912,131.4,138,141.68,129.61,983163,-9.23,-6.8734,"Oct 10, 18",2.44061
2018-10-11,129.28,128.08,131.15,126.07,833112,125.92,125.42,134.04,125.82,810652,-2.46,-1.895,"Oct 11, 18",2.381149
2018-10-12,132.76,136.37,132.83,127.48,706197,132.44,133.42,136.33,131.38,678680,5.74,4.4325,"Oct 12, 18",2.580877
2018-10-15,134.24,131.46,134.09,129.04,416909,134.29,130.68,131.86,128.19,431909,-0.21,-0.1655,"Oct 15, 18",2.604082
2018-10-16,141.18,138.35,139.12,132.05,526137,137.27,132.42,135.17,132,521952,5.54,4.2718,"Oct 16, 18",2.747585
2018-10-17,138.67,140.03,145.49,134.69,658602,142.14,140.23,144.78,137.15,658341,2.19,1.601,"Oct 17, 18",2.842158
2018-10-18,137.2,138.33,142.52,138.31,496169,139.5,137.8,145.39,139.4,496242,-2.35,-1.7136,"Oct 18, 18",2.696598
2018-10-19,130.46,137.72,139.58,133.1,449897,134.64,136.59,139.69,131.81,457447,-4.99,-3.6634,"Oct 19, 18",2.605249
2018-10-22,136.38,130.79,133.71,131,370839,132.34,135.34,138.21,134,368300,1.84,1.448,"Oct 22, 18",2.59356
2018-10-23,139,133.48,135.79,133.09,371774,138.01,129.83,134.41,129.25,373345,1.4,1.0551,"Oct 23, 18",2.710558
2018-10-24,126.89,139.43,139.33,131.23,657652,132.15,133.81,136.74,126.87,662285,-7,-5.358,"Oct 24, 18",2.475751
2018-10-25,137,131.4,138.12,132.3,452184,137,128.9,136.91,128.4,461575,4.91,3.9683,"Oct 25, 18",2.596923
2018-10-26,130.34,126.2,131.1,124.15,489349,127.61,129.76,130,126.95,490914,-4.65,-3.6181,"Oct 26, 18",2.467999
2018-10-29,126.27,133.17,134.35,123.96,572815,128.66,131.97,133.44,126.75,578336,-1.92,-1.4968,"Oct 29, 18",2.48956
2018-10-30,134.24,127,134.01,126.61,535582,131.39,125,131.93,125.24,557035,4.28,3.4045,"Oct 30, 18",2.50054
2018-10-31,138.94,134.5,141.45,134.55,535805,137.6,133.9,141.55,136.84,535816,6.92,5.538,"Oct 31, 18",2.775116
2018-11-01,142.26,143.93,147.15,135.25,510542,144.97,141.25,147.68,136.86,512282,5.3,4.0856,"Nov 1, 18",2.902749
2018-11-02,144.76,143.8,147.83,141.87,474008,144.26,146.14,147.94,140.81,475383,-3.08,-2.2028,"Nov 2, 18",2.856542
2018-11-05,135.69,141.61,139.47,136.19,381426,139.58,144.14,141.15,137.54,367987,-3.59,-2.6568,"Nov 5, 18",2.718363
2018-11-06,137.39,140.01,142.94,134.5,422716,139.85,134.72,140.46,136.33,427821,0.7,0.5037,"Nov 6, 18",2.744028
2018-11-07,150.22,141.54,150.1,139.65,755191,149.16,141.79,148.1,143.51,751880,9.55,6.9301,"Nov 7, 18",3.00632
2018-11-08,140,150.94,155.16,137.81,933110,142,150.53,151.52,135.84,945210,-6.24,-4.4441,"Nov 8, 18",2.86407
2018-11-09,141.4,142.52,139.5,136.05,412565,139.55,136.9,142.1,136.42,418378,-2.67,-1.9549,"Nov 9, 18",2.798348
2018-11-12,132.06,133.99,140.21,131.22,669792,134.11,134.94,137.4,126.42,695157,-6.19,-4.75,"Nov 12, 18",2.577147
2018-11-13,133.5,135.99,134,129.69,372049,129.5,136.17,135.2,127.74,361795,-1.59,-1.2416,"Nov 13, 18",2.569925
2018-11-14,129.5,134.9,135.25,128.71,277793,129.13,129.12,137.54,129.33,269555,-0.94,-0.7608,"Nov 14, 18",2.533936
2018-11-15,139.36,126,140.43,128.91,799955,140.52,130,135.1,124.13,786072,7.31,5.7898,"Nov 15, 18",2.683429
2018-11-16,138.11,135.82,138.5,133.12,534736,140.03,132.59,137.13,133.44,526092,-0.05,-0.0386,"Nov 16, 18",2.677872
2018-11-19,118.73,138.34,135.82,115.93,1178899,119.04,135.69,134.37,116.51,1189068,-19.7,-14.7929,"Nov 19, 18",2.185139
2018-11-20,117.05,110.31,123.32,109.85,656794,117.03,111.61,120.66,109.25,658590,0.24,0.205,"Nov 20, 18",2.193995
2018-11-21,121.58,119.62,122.16,116.06,412101,118.71,120.32,122.86,119.98,411472,2.25,1.8867,"Nov 21, 18",2.187262
2018-11-23,119.17,121.06,124.19,117.84,108256,122.09,117.88,121.39,120.39,107993,0.95,0.7955,"Nov 23, 18",2.292326
2018-11-26,126.04,125.3,127.76,119.33,294228,127.47,120.47,126.02,122.91,291385,6,5.2542,"Nov 26, 18",2.407435
2018-11-27,126.4,123.09,125.5,124.89,469365,124.47,127.34,129.2,122.7,479731,-2.9,-2.2747,"Nov 27, 18",2.33311
2018-11-28,134.25,125,132.69,125.93,850461,136.55,127,133.77,121.71,837197,9.95,8.3399,"Nov 28, 18",2.581805
2018-11-29,139.63,134.82,141.4,129.7,494518,138.29,131.56,141.5,129.7,480802,3.6,2.723,"Nov 29, 18",2.756358
2018-11-30,143.34,135.29,144.48,135.91,487256,145.87,138.64,139.64,134.09,485392,5.11,3.7323,"Nov 30, 18",2.785417
